Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
пока_ADV,-0.1,0.01724,22,13.29,fpi_lex_повествование.tsv
гость_NOUN,0.09,0.02793,26,21.53,fpi_lex_повествование.tsv
и_CCONJ,-0.11,0.03918,13,30.2,fpi_lex_описание.tsv
