Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
любить_VERB,0.14,0.01212,15,24.84,fpi_lex_описание.tsv
знать_VERB,0.1,0.01422,17,29.14,fpi_lex_повествование.tsv
кстати_ADV,0.1,0.0178,14,36.47,fpi_lex_повествование.tsv
лето_NOUN,-0.09,0.02832,18,58.03,fpi_lex_повествование.tsv
много_ADV,0.09,0.02891,51,59.24,fpi_lex_повествование.tsv
он_PRON,-0.12,0.03374,16,69.12,fpi_lex_описание.tsv
хотеть_VERB,0.09,0.03706,58,75.93,fpi_lex_повествование.tsv
сессия_NOUN,-0.09,0.03769,21,77.23,fpi_lex_повествование.tsv
бывать_VERB,-0.08,0.04788,10,98.11,fpi_lex_повествование.tsv
