Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
еще_ADV,-0.1,0.01848,11,36.45,fpi_lex_повествование.tsv
но_CCONJ,-0.13,0.02133,19,42.05,fpi_lex_описание.tsv
со_ADP,0.13,0.0226,17,44.57,fpi_lex_описание.tsv
мочь_VERB,-0.11,0.04292,16,84.65,fpi_lex_описание.tsv
свой_DET,-0.11,0.0492,20,97.02,fpi_lex_описание.tsv
на_ADP,0.11,0.04988,52,98.37,fpi_lex_описание.tsv
