Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
сын_NOUN,0.17,0.00217,30,5.03,fpi_lex_описание.tsv
любить_VERB,0.15,0.00795,20,18.39,fpi_lex_описание.tsv
человек_NOUN,-0.14,0.0102,37,23.59,fpi_lex_описание.tsv
же_PART,0.14,0.01101,22,25.46,fpi_lex_описание.tsv
уже_ADV,-0.11,0.01375,11,31.8,fpi_lex_повествование.tsv
увидеть_VERB,0.12,0.02507,17,57.97,fpi_lex_описание.tsv
на_ADP,0.09,0.03402,35,78.65,fpi_lex_повествование.tsv
я_PRON,-0.11,0.04238,51,97.99,fpi_lex_описание.tsv
