Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
весь_DET,-0.13,0.00206,22,3.04,fpi_lex_повествование.tsv
с_ADP,-0.12,0.00536,48,7.9,fpi_lex_повествование.tsv
не_PART,-0.11,0.0133,41,19.59,fpi_lex_повествование.tsv
уже_ADV,0.09,0.02677,13,39.43,fpi_lex_повествование.tsv
вот_PART,0.09,0.03584,10,52.79,fpi_lex_повествование.tsv
в_ADP,-0.09,0.04177,33,61.52,fpi_lex_повествование.tsv
картина_NOUN,0.11,0.04463,11,65.73,fpi_lex_описание.tsv
