Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
ты_PRON,-0.11,0.00767,74,5.62,fpi_lex_повествование.tsv
так_ADV,-0.11,0.01329,20,9.73,fpi_lex_повествование.tsv
не_PART,-0.1,0.02548,63,18.65,fpi_lex_повествование.tsv
давно_ADV,-0.08,0.04674,31,34.21,fpi_lex_повествование.tsv
