Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
хороший_ADJ,-0.13,0.00156,14,2.26,fpi_lex_повествование.tsv
очень_ADV,-0.11,0.0091,17,13.19,fpi_lex_повествование.tsv
сторона_NOUN,-0.13,0.01696,14,24.59,fpi_lex_описание.tsv
изобразить_VERB,-0.12,0.02716,58,39.38,fpi_lex_описание.tsv
познакомиться_VERB,-0.09,0.03335,20,48.36,fpi_lex_повествование.tsv
не_PART,-0.09,0.03647,27,52.88,fpi_lex_повествование.tsv
что_SCONJ,-0.11,0.04387,47,63.62,fpi_lex_описание.tsv
мочь_VERB,0.11,0.04478,18,64.93,fpi_lex_описание.tsv
