Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
раз_NOUN,-0.11,0.01127,16,16.04,fpi_lex_повествование.tsv
а_CCONJ,-0.09,0.04246,82,60.42,fpi_lex_повествование.tsv
мой_DET,-0.08,0.04748,11,67.56,fpi_lex_повествование.tsv
