Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
что_SCONJ,-0.11,0.01352,14,5.67,fpi_lex_повествование.tsv
как_SCONJ,-0.09,0.03875,12,16.24,fpi_lex_повествование.tsv
не_PART,0.09,0.0455,26,19.06,fpi_lex_повествование.tsv
время_NOUN,-0.09,0.04561,23,19.11,fpi_lex_повествование.tsv
