Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
сессия_NOUN,-0.1,0.01959,16,12.5,fpi_lex_повествование.tsv
на_ADP,0.12,0.02662,24,16.98,fpi_lex_описание.tsv
а_CCONJ,-0.09,0.04529,10,28.89,fpi_lex_повествование.tsv
