Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
мама_NOUN,-0.14,0.01219,20,28.19,fpi_lex_описание.tsv
возможно_ADV,-0.13,0.02051,26,47.42,fpi_lex_описание.tsv
и_PART,-0.12,0.03061,27,70.78,fpi_lex_описание.tsv
муж_NOUN,-0.11,0.04621,11,106.84,fpi_lex_описание.tsv
как_ADV,0.11,0.04998,31,115.55,fpi_lex_описание.tsv
