Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
-_DET,-0.15,0.00541,10,7.14,fpi_lex_описание.tsv
с_ADP,-0.09,0.03895,21,51.45,fpi_lex_повествование.tsv
что_PRON,-0.09,0.04244,18,56.06,fpi_lex_повествование.tsv
