Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
только_PART,0.13,0.00223,15,5.1,fpi_lex_повествование.tsv
когда_SCONJ,0.1,0.01619,10,36.94,fpi_lex_повествование.tsv
говорить_VERB,0.13,0.01878,10,42.86,fpi_lex_описание.tsv
очень_ADV,-0.12,0.02809,16,64.09,fpi_lex_описание.tsv
все_PRON,-0.09,0.02976,11,67.92,fpi_lex_повествование.tsv
а_CCONJ,0.11,0.04056,37,92.55,fpi_lex_описание.tsv
