Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
не_PART,0.15,0.00757,14,5.71,fpi_lex_описание.tsv
и_CCONJ,-0.1,0.0165,29,12.44,fpi_lex_повествование.tsv
и_CCONJ,-0.11,0.03932,29,29.64,fpi_lex_описание.tsv
