Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
я_PRON,-0.14,0.01273,15,29.05,fpi_lex_описание.tsv
не_PART,0.1,0.01659,62,37.86,fpi_lex_повествование.tsv
то_PRON,0.09,0.03381,10,77.16,fpi_lex_повествование.tsv
хотеть_VERB,-0.12,0.03555,29,81.12,fpi_lex_описание.tsv
он_PRON,-0.12,0.03746,41,85.47,fpi_lex_описание.tsv
как_ADV,0.11,0.04141,15,94.5,fpi_lex_описание.tsv
