Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
но_CCONJ,0.11,0.01043,23,13.77,fpi_lex_повествование.tsv
и_CCONJ,0.12,0.02451,39,32.38,fpi_lex_описание.tsv
