Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
очень_ADV,0.14,0.0126,12,15.51,fpi_lex_описание.tsv
что_SCONJ,0.1,0.01455,23,17.91,fpi_lex_повествование.tsv
этот_DET,0.13,0.02181,25,26.85,fpi_lex_описание.tsv
