Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
на_ADP,0.18,0.00103,59,0.75,fpi_lex_описание.tsv
у_ADP,-0.1,0.01442,12,10.56,fpi_lex_повествование.tsv
человек_NOUN,0.13,0.02126,15,15.56,fpi_lex_описание.tsv
мы_PRON,0.09,0.03528,13,25.82,fpi_lex_повествование.tsv
молодой_ADJ,0.11,0.04629,22,33.88,fpi_lex_описание.tsv
