Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
и_CCONJ,0.14,0.01229,30,15.36,fpi_lex_описание.tsv
но_CCONJ,0.1,0.0146,37,18.24,fpi_lex_повествование.tsv
