Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
вот_PART,-0.13,0.003,15,4.26,fpi_lex_повествование.tsv
что_SCONJ,0.14,0.01216,16,17.3,fpi_lex_описание.tsv
раз_NOUN,-0.1,0.02097,16,29.84,fpi_lex_повествование.tsv
