Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
у_ADP,0.09,0.03274,35,13.72,fpi_lex_повествование.tsv
что_SCONJ,0.09,0.04243,14,17.78,fpi_lex_повествование.tsv
я_PRON,0.08,0.04717,43,19.76,fpi_lex_повествование.tsv
