Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
что_PRON,-0.16,0.00435,45,9.92,fpi_lex_описание.tsv
это_PRON,-0.15,0.00534,28,12.19,fpi_lex_описание.tsv
за_ADP,0.1,0.01533,13,34.99,fpi_lex_повествование.tsv
как_SCONJ,-0.1,0.01698,35,38.76,fpi_lex_повествование.tsv
очень_ADV,-0.12,0.03009,16,68.67,fpi_lex_описание.tsv
жизнь_NOUN,0.12,0.0363,22,82.83,fpi_lex_описание.tsv
мы_PRON,-0.09,0.04214,43,96.17,fpi_lex_повествование.tsv
то_PRON,-0.11,0.0492,33,112.28,fpi_lex_описание.tsv
только_PART,0.08,0.04962,15,113.24,fpi_lex_повествование.tsv
