Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
этот_DET,-0.13,0.00303,12,1.27,fpi_lex_повествование.tsv
что_PRON,-0.1,0.01881,34,7.88,fpi_lex_повествование.tsv
время_NOUN,-0.09,0.02689,23,11.26,fpi_lex_повествование.tsv
как_SCONJ,-0.09,0.03102,12,13.0,fpi_lex_повествование.tsv
