Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
бы_AUX,-0.14,0.00106,13,1.51,fpi_lex_повествование.tsv
я_PRON,-0.13,0.01797,10,25.57,fpi_lex_описание.tsv
к_ADP,-0.1,0.01936,14,27.54,fpi_lex_повествование.tsv
