Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
пиши_VERB,-0.11,0.01097,11,8.46,fpi_lex_повествование.tsv
ответ_NOUN,-0.11,0.01104,111,8.51,fpi_lex_повествование.tsv
не_PART,-0.09,0.02813,43,21.69,fpi_lex_повествование.tsv
буду_AUX,-0.09,0.03476,41,26.8,fpi_lex_повествование.tsv
ну_PART,0.09,0.03808,11,29.36,fpi_lex_повествование.tsv
дождаться_VERB,-0.09,0.03829,13,29.52,fpi_lex_повествование.tsv
