Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
разный_ADJ,-0.21,0.00011,18,0.16,fpi_lex_описание.tsv
сторона_NOUN,-0.18,0.00147,11,2.16,fpi_lex_описание.tsv
с_ADP,-0.13,0.00238,48,3.51,fpi_lex_повествование.tsv
смотреть_VERB,-0.15,0.0058,17,8.54,fpi_lex_описание.tsv
знать_VERB,-0.11,0.00806,12,11.87,fpi_lex_повествование.tsv
они_PRON,-0.12,0.03165,11,46.62,fpi_lex_описание.tsv
