Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
этот_DET,-0.13,0.00158,38,2.09,fpi_lex_повествование.tsv
больше_NUM,-0.1,0.0202,11,26.71,fpi_lex_повествование.tsv
и_CCONJ,-0.13,0.02138,21,28.27,fpi_lex_описание.tsv
как_ADV,-0.09,0.039,25,51.56,fpi_lex_повествование.tsv
