Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
-_ADV,-0.13,0.00168,11,2.1,fpi_lex_повествование.tsv
все_PRON,-0.13,0.02153,18,26.91,fpi_lex_описание.tsv
всё_PRON,-0.09,0.02745,18,34.31,fpi_lex_повествование.tsv
уже_ADV,-0.09,0.03856,12,48.2,fpi_lex_повествование.tsv
