,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Уважаемый,уважаемый,VERB,amod,[10],[],Aspect=Imp|Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Pass
10,Иванов,иванов,PROPN,ROOT,[],"[0, 17, 30]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
17,Иван,иван,PROPN,appos,[10],[22],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
22,Иванович,иванович,PROPN,flat:name,"[17, 10]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
30,.,.,PUNCT,punct,[10],[],
32,Я,я,PRON,nsubj,[34],[],Case=Nom|Number=Sing|Person=First
34,понимаю,понимать,VERB,ROOT,[],"[32, 73, 110]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
41,",",",",PUNCT,punct,"[73, 34]",[],
43,что,что,SCONJ,mark,"[73, 34]",[],
47,претендентов,претендент,NOUN,nsubj,"[73, 34]",[67],Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
60,на,на,ADP,case,"[67, 47, 73, 34]",[],
63,это,этот,DET,det,"[67, 47, 73, 34]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
67,место,место,NOUN,nmod,"[47, 73, 34]","[60, 63]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
73,много,много,ADV,ccomp,[34],"[41, 43, 47, 86]",Degree=Pos
78,",",",",PUNCT,punct,"[86, 73, 34]",[],
80,но,но,CCONJ,cc,"[86, 73, 34]",[],
83,Вы,вы,PRON,nsubj,"[86, 73, 34]",[],Case=Nom|Number=Plur|Person=Second
86,должны,должный,ADJ,conj,"[73, 34]","[78, 80, 83, 93]",Degree=Pos|Number=Plur|StyleVariant=Short
93,взять,взять,VERB,xcomp,"[86, 73, 34]",[106],Aspect=Perf|VerbForm=Inf|Voice=Act
99,именно,именно,PART,advmod,"[106, 93, 86, 73, 34]",[],
106,меня,я,PRON,obj,"[93, 86, 73, 34]",[99],Case=Acc|Number=Sing|Person=First
110,.,.,PUNCT,punct,[34],[],
112,Потому,потому,ADV,mark,[125],[119],Degree=Pos
119,что,что,SCONJ,fixed,"[112, 125]",[],
123,у,у,ADP,case,[125],[],
125,меня,я,PRON,ROOT,[],"[112, 123, 151, 222]",Case=Gen|Number=Sing|Person=First
130,незаконченное,незаконченный,ADJ,amod,"[151, 125]",[],Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
144,высшее,высокий,ADJ,amod,"[151, 125]",[],Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
151,образование,образование,NOUN,nsubj,[125],"[130, 144, 166]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
163,по,по,ADP,case,"[166, 151, 125]",[],
166,специальности,специальность,NOUN,nmod,"[151, 125]","[163, 209]",Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
180,промышленного,промышленный,ADJ,amod,"[209, 166, 151, 125]",[196],Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
194,и,и,CCONJ,cc,"[196, 180, 209, 166, 151, 125]",[],
196,гражданского,гражданский,ADJ,conj,"[180, 209, 166, 151, 125]",[194],Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
209,строительства,строительство,NOUN,nmod,"[166, 151, 125]",[180],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
222,.,.,PUNCT,punct,[125],[],
224,Я,я,PRON,nsubj,[226],[],Case=Nom|Number=Sing|Person=First
226,респектабельна,респектабельный,ADJ,ROOT,[],"[224, 242, 262, 290, 306, 335, 351]",Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
240,",",",",PUNCT,punct,"[242, 226]",[],
242,ответственна,ответственный,ADJ,conj,[226],[240],Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
254,",",",",PUNCT,punct,"[262, 226]",[],
256,легко,легко,ADV,advmod,"[262, 226]",[],Degree=Pos
262,нахожу,находить,VERB,conj,[226],"[254, 256, 275]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
269,общий,общий,ADJ,amod,"[275, 262, 226]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
275,язык,язык,NOUN,obj,"[262, 226]","[269, 282]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
280,с,с,ADP,case,"[282, 275, 262, 226]",[],
282,людьми,человек,NOUN,nmod,"[275, 262, 226]",[280],Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
288,",",",",PUNCT,punct,"[290, 226]",[],
290,серьезна,серьёзный,ADJ,conj,[226],[288],Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
298,",",",",PUNCT,punct,"[306, 226]",[],
300,но,но,CCONJ,cc,"[306, 226]",[],
303,не,не,PART,advmod,"[306, 226]",[],Polarity=Neg
306,лишена,лишить,VERB,conj,[226],"[298, 300, 303, 313]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
313,чувства,чувство,NOUN,nsubj:pass,"[306, 226]",[321],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
321,юмора,юмор,NOUN,nmod,"[313, 306, 226]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
326,",",",",PUNCT,punct,"[335, 226]",[],
328,быстро,быстро,ADV,advmod,"[335, 226]",[],Degree=Pos
335,принимаю,принимать,VERB,conj,[226],"[326, 328, 344]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
344,решения,решение,NOUN,obj,"[335, 226]",[],Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
351,.,.,PUNCT,punct,[226],[],
353,Мне,я,PRON,iobj,[363],[],Case=Dat|Number=Sing|Person=First
357,очень,очень,ADV,advmod,[363],[],Degree=Pos
363,нравится,нравиться,VERB,ROOT,[],"[353, 357, 376, 385]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
372,моя,мой,DET,det,"[376, 363]",[],Case=Nom|Gender=Fem|Number=Sing
376,профессия,профессия,NOUN,nsubj,[363],[372],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
385,.,.,PUNCT,punct,[363],[],
387,Всю,весь,DET,det,"[391, 398]",[],Case=Acc|Gender=Fem|Number=Sing
391,работу,работа,NOUN,obj,[398],[387],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
398,стараюсь,стараться,VERB,ROOT,[],"[391, 407, 423]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Mid
407,выполнять,выполнять,VERB,xcomp,[398],[419],Aspect=Imp|VerbForm=Inf|Voice=Act
417,в,в,ADP,case,"[419, 407, 398]",[],
419,срок,срок,NOUN,obl,"[407, 398]",[417],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
423,.,.,PUNCT,punct,[398],[],
425,Несу,несу,VERB,ROOT,[],"[430, 473]",Aspect=Perf|Mood=Ind|Number=Sing|Person=First|Tense=Fut|VerbForm=Fin|Voice=Act
430,ответственность,ответственность,NOUN,obj,[425],[454],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
446,за,за,ADP,case,"[454, 430, 425]",[],
449,свои,свой,DET,det,"[454, 430, 425]",[],Animacy=Inan|Case=Acc|Number=Plur
454,действия,действие,NOUN,nmod,"[430, 425]","[446, 449, 465]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
463,и,и,CCONJ,cc,"[465, 454, 430, 425]",[],
465,поступки,поступок,NOUN,conj,"[454, 430, 425]",[463],Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
473,.,.,PUNCT,punct,[425],[],
