,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Здорово,здорово,ADV,advmod,[8],[],Degree=Pos
8,братан,братан,ADJ,ROOT,[],"[0, 14]",Degree=Pos|Gender=Masc|Number=Sing|StyleVariant=Short
14,.,.,PUNCT,punct,[8],[],
16,Давно,давно,ADV,advmod,[30],[],Degree=Pos
22,тебя,ты,PRON,obj,[30],[],Case=Acc|Number=Sing|Person=Second
27,не,не,PART,advmod,[30],[],Polarity=Neg
30,видал,видал,VERB,ROOT,[],"[16, 22, 27, 35]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
35,.,.,PUNCT,punct,[30],[],
37,У,у,ADP,case,"[39, 48]",[],
39,меня,я,PRON,obl,[48],[37],Case=Gen|Number=Sing|Person=First
44,все,все,PRON,nsubj,[48],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
48,круто,крутой,ADJ,ROOT,[],"[39, 44, 53]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
53,.,.,PUNCT,punct,[48],[],
55,За,за,ADP,case,"[68, 78]",[],
58,последнее,последний,ADJ,amod,"[68, 78]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
68,время,время,NOUN,obl,[78],"[55, 58]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
74,был,был,AUX,cop,[78],[],Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
78,много,много,ADV,ROOT,[],"[68, 74, 84, 87]",Degree=Pos
84,где,где,ADV,advmod,[78],[],Degree=Pos
87,.,.,PUNCT,punct,[78],[],
89,Отдыхал,отдыхать,VERB,ROOT,[],"[100, 110, 137, 164, 197]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
97,на,на,ADP,case,"[100, 89]",[],
100,Каррибах,каррибах,PROPN,obl,[89],[97],Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
108,",",",",PUNCT,punct,"[110, 89]",[],
110,катался,кататься,VERB,conj,[89],"[108, 128]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
118,на,на,ADP,case,"[128, 110, 89]",[],
121,личном,личный,ADJ,amod,"[128, 110, 89]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
128,феррари,феррари,NOUN,obl,"[110, 89]","[118, 121]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
135,",",",",PUNCT,punct,"[137, 89]",[],
137,летал,летать,VERB,conj,[89],"[135, 146]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
143,на,на,ADP,case,"[146, 137, 89]",[],
146,самолете,самолёт,NOUN,obl,"[137, 89]",[143],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
154,",",",",PUNCT,punct,"[164, 89]",[],
156,в,в,ADP,case,"[158, 164, 89]",[],
158,общем,общий,ADJ,nmod,"[164, 89]",[156],Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
164,все,все,PRON,conj,[89],"[154, 158, 172, 180]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
168,как,как,SCONJ,mark,"[172, 164, 89]",[],
172,всегда,всегда,ADV,advmod,"[164, 89]","[168, 178]",Degree=Pos
