,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[67],"[3, 32, 65]",Case=Nom|Number=Sing|Person=First
1,",",",",PUNCT,punct,"[3, 0, 67]",[],
3,Копылов,копылов,PROPN,appos,"[0, 67]","[1, 11]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
11,Владислав,владислав,PROPN,flat:name,"[3, 0, 67]",[21],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
21,андреевич,андреевич,PROPN,flat:name,"[11, 3, 0, 67]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
30,",",",",PUNCT,punct,"[32, 0, 67]",[],
32,выпускник,выпускник,NOUN,conj,"[0, 67]","[30, 42]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
42,ВГАСУ,вгасу,PROPN,nmod,"[32, 0, 67]",[48],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
48,специальности,специальность,NOUN,nmod,"[42, 32, 0, 67]",[62],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
62,ПГС,пгс,PROPN,nmod,"[48, 42, 32, 0, 67]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
65,",",",",PUNCT,punct,"[0, 67]",[],
67,желаю,желать,VERB,ROOT,[],"[0, 73, 128]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
73,работать,работать,VERB,xcomp,[67],[85],Aspect=Imp|VerbForm=Inf|Voice=Act
82,на,на,ADP,case,"[85, 73, 67]",[],
85,должности,должность,NOUN,obl,"[73, 67]","[82, 95]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
95,проектировщика,проектировщик,NOUN,nmod,"[85, 73, 67]",[122],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
110,гражданских,гражданский,ADJ,amod,"[122, 95, 85, 73, 67]",[],Case=Gen|Degree=Pos|Number=Plur
122,зданий,здание,NOUN,nmod,"[95, 85, 73, 67]",[110],Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
128,.,.,PUNCT,punct,[67],[],
130,Рекомендую,рекомендовать,VERB,ROOT,[],"[141, 180, 273]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
141,себя,себя,PRON,obj,[130],[],Case=Acc
146,как,как,SCONJ,case,"[180, 130]",[],
150,ответственного,ответственный,ADJ,amod,"[180, 130]",[166],Animacy=Anim|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
164,",",",",PUNCT,punct,"[166, 150, 180, 130]",[],
166,трудолюбивого,трудолюбивый,ADJ,conj,"[150, 180, 130]",[164],Animacy=Anim|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
180,работника,работник,NOUN,obl,[130],"[146, 150, 191, 218]",Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
189,",",",",PUNCT,punct,"[191, 180, 130]",[],
