,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,ROOT,[],"[2, 30]",Case=Nom|Number=Sing|Person=First
2,Лобачев,лобачев,PROPN,appos,[0],[10],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
10,Евгений,евгений,PROPN,flat:name,"[2, 0]",[18],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
18,Вячеславович,вячеславович,PROPN,flat:name,"[10, 2, 0]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
30,.,.,PUNCT,punct,[0],[],
32,Дата,дата,NOUN,ROOT,[],"[37, 47, 63]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
37,рождения,рождение,NOUN,nmod,[32],[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
45,:,:,PUNCT,punct,"[47, 32]",[],
47,14,14,ADJ,parataxis,[32],"[45, 50, 62]",
50,ноября,ноябрь,NOUN,flat,"[47, 32]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
57,1993,1993,ADJ,amod,"[62, 47, 32]",[],
62,г,г,NOUN,nmod,"[47, 32]",[57],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
63,.,.,PUNCT,punct,[32],[],
65,Национальность,национальность,NOUN,nsubj,[81],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
79,:,:,PUNCT,punct,[81],[],
81,русский,русский,ADJ,ROOT,[],"[65, 79, 88]",Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
88,.,.,PUNCT,punct,[81],[],
90,Образование,образование,NOUN,ROOT,[],"[157, 168]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
101,:,:,PUNCT,punct,"[157, 90]",[],
103,Воронежский,воронежский,ADJ,amod,"[157, 90]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
115,Государственный,государственный,ADJ,amod,"[157, 90]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
131,Архитектурно,архитектурно,ADJ,amod,"[157, 90]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
143,-,-,ADJ,amod,"[157, 90]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
144,строительный,строительный,ADJ,amod,"[157, 90]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
157,Университет,университет,PROPN,parataxis,[90],"[101, 103, 115, 131, 143, 144]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
168,.,.,PUNCT,punct,[90],[],
170,Специальность,специальность,NOUN,ROOT,[],"[185, 188]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
183,:,:,PUNCT,punct,"[185, 170]",[],
185,ПГС,пгс,PROPN,parataxis,[170],[183],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
188,.,.,PUNCT,punct,[170],[],
190,Профессия,профессия,NOUN,ROOT,[],"[209, 218]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
199,:,:,PUNCT,punct,"[201, 209, 190]",[],
201,Инженер,инженер,PROPN,amod,"[209, 190]",[199],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
209,строитель,строитель,NOUN,appos,[190],[201],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
218,.,.,PUNCT,punct,[190],[],
220,Иностранный,иностранный,ADJ,amod,[232],[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
232,язык,язык,NOUN,ROOT,[],"[220, 249, 253]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
236,:,:,PUNCT,punct,"[249, 232]",[],
