,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[8, 16]",[],
3,этой,этот,DET,det,"[8, 16]",[],Case=Loc|Gender=Fem|Number=Sing
8,картине,картина,NOUN,obl,[16],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
16,изображено,изобразить,VERB,ROOT,[],"[8, 31, 39]",Aspect=Perf|Gender=Neut|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
27,два,два,NUM,nummod:gov,"[31, 16]",[],Case=Nom|Gender=Masc
31,человека,человек,NOUN,nsubj:pass,[16],[27],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
39,.,.,PUNCT,punct,[16],[],
41,По,по,ADP,case,"[50, 76]",[],
44,моему,мой,DET,det,"[50, 76]",[],Case=Dat|Gender=Neut|Number=Sing
50,предположению,предположение,NOUN,nmod,[76],"[41, 44]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
64,это,это,PRON,nsubj,[76],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
68,молодой,молодой,ADJ,amod,[76],[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
76,человек,человек,NOUN,ROOT,[],"[50, 64, 68, 85, 109, 118, 124]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
83,",",",",PUNCT,punct,"[85, 76]",[],
85,лет,год,NOUN,conj,[76],"[83, 89]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
89,25,25,NUM,nummod,"[85, 76]",[],
91,",",",",PUNCT,punct,"[109, 76]",[],
93,и,и,CCONJ,cc,"[109, 76]",[],
95,рядом,рядом,ADV,advmod,"[101, 109, 76]",[],Degree=Pos
101,стоящая,стоить,VERB,acl,"[109, 76]",[95],Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
109,женщина,женщина,NOUN,conj,[76],"[91, 93, 101]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
116,",",",",PUNCT,punct,"[118, 76]",[],
