,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[15, 22]",[],
3,сегодняшний,сегодняшний,ADJ,amod,"[15, 22]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
15,день,день,NOUN,obl,[22],"[0, 3]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
20,я,я,PRON,nsubj,[22],[],Case=Nom|Number=Sing|Person=First
22,являюсь,являться,VERB,ROOT,[],"[15, 20, 30, 47]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Mid
30,выпускницей,выпускница,NOUN,xcomp,[22],[42],Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
42,ВГАСУ,вгасу,PROPN,nmod,"[30, 22]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
47,.,.,PUNCT,punct,[22],[],
49,У,у,ADP,case,"[51, 56]",[],
51,меня,я,PRON,obl,[56],[49],Case=Gen|Number=Sing|Person=First
56,есть,быть,VERB,ROOT,[],"[51, 71, 113, 116, 117]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
61,небольшой,небольшой,ADJ,amod,"[71, 56]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
71,опыт,опыт,NOUN,nsubj,[56],"[61, 76, 112]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
76,работы,работа,NOUN,nmod,"[71, 56]",[85],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
83,в,в,ADP,case,"[85, 76, 71, 56]",[],
85,одной,одной,NUM,nmod,"[76, 71, 56]","[83, 107]",Case=Loc|Gender=Fem|Number=Sing
91,из,из,ADP,case,"[107, 85, 76, 71, 56]",[],
94,строительных,строительный,ADJ,amod,"[107, 85, 76, 71, 56]",[],Case=Gen|Degree=Pos|Number=Plur
107,фирм,фирма,NOUN,nmod,"[85, 76, 71, 56]","[91, 94]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
112,"""","""",PUNCT,punct,"[71, 56]",[],
113,...,...,PUNCT,punct,[56],[],
116,"""","""",PUNCT,punct,[56],[],
117,.,.,PUNCT,punct,[56],[],
119,Там,там,ADV,advmod,[125],[],Degree=Pos
123,я,я,PRON,nsubj,[125],[],Case=Nom|Number=Sing|Person=First
125,работала,работать,VERB,ROOT,[],"[119, 123, 134, 159, 164]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
134,год,год,NOUN,obl,[125],[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
138,в,в,ADP,case,"[159, 125]",[],
