,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,[3],[],
3,картине,картина,NOUN,ROOT,[],"[0, 13, 20]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,2,2,NUM,nummod:gov,"[13, 3]",[],
13,женщины,женщина,NOUN,nsubj,[3],[11],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
20,.,.,PUNCT,punct,[3],[],
22,Может,мочь,VERB,ROOT,[],"[33, 37, 72]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
28,даже,даже,PART,advmod,"[33, 22]",[],
33,они,они,PRON,nsubj,[22],[28],Case=Nom|Number=Plur|Person=Third
37,родственницы,родственница,NOUN,xcomp,[22],[61],Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
49,",",",",PUNCT,punct,"[61, 37, 22]",[],
51,например,например,ADV,parataxis,"[61, 37, 22]",[59],Degree=Pos
59,",",",",PUNCT,punct,"[51, 61, 37, 22]",[],
61,мать,мать,NOUN,appos,"[37, 22]","[49, 51, 68]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
66,и,и,CCONJ,cc,"[68, 61, 37, 22]",[],
68,дочь,дочь,NOUN,conj,"[61, 37, 22]",[66],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
72,.,.,PUNCT,punct,[22],[],
74,Но,но,CCONJ,cc,[88],[],
77,картина,картина,NOUN,nsubj,[88],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
85,не,не,PART,advmod,[88],[],Polarity=Neg
88,полная,полный,ADJ,ROOT,[],"[74, 77, 85, 103, 191]",Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
94,",",",",PUNCT,punct,"[103, 88]",[],
96,на,на,ADP,case,"[99, 103, 88]",[],
99,ней,она,PRON,obl,"[103, 88]",[96],Case=Loc|Gender=Fem|Number=Sing|Person=Third
103,нет,нет,VERB,conj,[88],"[94, 99, 107]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
107,цвета,цвет,NOUN,nsubj,"[103, 88]",[135],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
112,",",",",PUNCT,punct,"[135, 107, 103, 88]",[],
114,по,по,ADP,case,"[117, 135, 107, 103, 88]",[],
117,которому,которому,PRON,obl,"[135, 107, 103, 88]",[114],Case=Dat|Gender=Masc|Number=Sing
126,бы,бы,AUX,aux,"[135, 107, 103, 88]",[],Mood=Cnd
129,сразу,сразу,ADV,advmod,"[135, 107, 103, 88]",[],Degree=Pos
135,можно,можно,ADV,acl:relcl,"[107, 103, 88]","[112, 117, 126, 129, 141, 146, 149]",Degree=Pos
141,было,было,AUX,cop,"[135, 107, 103, 88]",[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
146,бы,бы,AUX,aux,"[135, 107, 103, 88]",[],Mood=Cnd
149,сказать,сказать,VERB,csubj,"[135, 107, 103, 88]","[157, 164]",Aspect=Perf|VerbForm=Inf|Voice=Act
157,каково,каково,ADJ,advmod,"[149, 135, 107, 103, 88]",[],Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
164,настроение,настроение,NOUN,obj,"[149, 135, 107, 103, 88]",[175],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
175,картины,картина,NOUN,nmod,"[164, 149, 135, 107, 103, 88]",[185],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
183,и,и,CCONJ,cc,"[185, 175, 164, 149, 135, 107, 103, 88]",[],
185,сюжета,сюжет,NOUN,conj,"[175, 164, 149, 135, 107, 103, 88]",[183],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
191,!,!,PUNCT,punct,[88],[],
193,Если,если,SCONJ,mark,"[217, 245]",[],
198,бы,бы,AUX,aux,"[217, 245]",[],Mood=Cnd
201,она,она,PRON,nsubj,"[217, 245]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
205,была,была,AUX,cop,"[217, 245]",[],Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
210,теплых,тёплый,ADJ,amod,"[217, 245]",[],Case=Gen|Degree=Pos|Number=Plur
217,тонов,тон,NOUN,advcl,[245],"[193, 198, 201, 205, 210, 224, 240]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
223,(,(,PUNCT,punct,"[224, 217, 245]",[],
224,желтая,жёлтый,ADJ,parataxis,"[217, 245]","[223, 232, 239]",Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
230,",",",",PUNCT,punct,"[232, 224, 217, 245]",[],
232,розовая,розовый,ADJ,conj,"[224, 217, 245]",[230],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
239,),),PUNCT,punct,"[224, 217, 245]",[],
