,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет:-,привет:-,NOUN,ROOT,[],[8],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
8,),),PUNCT,punct,[0],[],
10,У,у,ADP,case,"[12, 34]",[],
12,меня,я,PRON,obl,[34],[10],Case=Gen|Number=Sing|Person=First
17,как,как,SCONJ,mark,[34],[],
21,всегда,всегда,ADV,advmod,[34],[],Degree=Pos
28,будни,будни,NOUN,nsubj,[34],[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
34,пролетели,пролететь,VERB,ROOT,[],"[12, 17, 21, 28, 47, 54]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
44,не,не,PART,advmod,"[47, 34]",[],Polarity=Neg
47,заметно,заметный,ADJ,advmod,[34],[44],Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
54,.,.,PUNCT,punct,[34],[],
56,Учеба,учеба,NOUN,ROOT,[],"[63, 68, 84, 103]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
61,",",",",PUNCT,punct,"[63, 56]",[],
63,дом,дом,NOUN,conj,[56],[61],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
66,",",",",PUNCT,punct,"[68, 56]",[],
68,работа,работа,NOUN,conj,[56],[66],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
75,и,и,CCONJ,cc,"[84, 56]",[],
77,редкие,редкий,ADJ,amod,"[84, 56]",[],Case=Nom|Degree=Pos|Number=Plur
84,прогулки,прогулка,NOUN,conj,[56],"[75, 77, 95]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
93,с,с,ADP,case,"[95, 84, 56]",[],
95,любимым,любимым,NOUN,nmod,"[84, 56]",[93],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
103,:-),:-),PUNCT,punct,[56],[],
107,Сессия,сессия,NOUN,nsubj,[114],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
114,началась,начаться,VERB,ROOT,[],"[107, 123, 129, 130, 135, 159, 187, 188]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
123,почему,почему,ADV,advmod,[114],[],Degree=Pos
129,-,-,ADV,advmod,[114],[],Degree=Pos
130,то,то,ADV,advmod,[114],[],Degree=Pos
133,в,в,ADP,case,"[135, 114]",[],
135,ноябре,ноябрь,NOUN,obl,[114],[133],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
141,",",",",PUNCT,punct,"[159, 114]",[],
143,хотя,хотя,SCONJ,mark,"[159, 114]",[],
148,в,в,ADP,case,"[150, 159, 114]",[],
150,деканате,деканат,NOUN,obl,"[159, 114]",[148],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
159,говорили,говорить,VERB,advcl,[114],"[141, 143, 150, 181]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
167,",",",",PUNCT,punct,"[181, 159, 114]",[],
169,что,что,SCONJ,mark,"[181, 159, 114]",[],
173,будет,будет,AUX,cop,"[181, 159, 114]",[],Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
179,в,в,ADP,case,"[181, 159, 114]",[],
181,январе,январь,NOUN,ccomp,"[159, 114]","[167, 169, 173, 179]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
187,!,!,PUNCT,punct,[114],[],
188,?,?,PUNCT,punct,[114],[],
190,Из,из,ADP,case,"[196, 202]",[],
192,-,-,ADP,case,"[196, 202]",[],
193,за,за,ADP,case,"[196, 202]",[],
