,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Здравствуй,здравствуй,PROPN,nsubj,[17],"[11, 15]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
11,Иван,иван,PROPN,appos,"[0, 17]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
15,",",",",PUNCT,punct,"[0, 17]",[],
17,пишет,писать,VERB,ROOT,[],"[0, 23, 40, 50]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
23,тебе,ты,PRON,iobj,[17],[],Case=Dat|Number=Sing|Person=Second
28,твой,твой,DET,det,"[40, 17]",[],Case=Nom|Gender=Masc|Number=Sing
33,давний,давний,ADJ,amod,"[40, 17]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
40,друг,друг,NOUN,nsubj,[17],"[28, 33, 45]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
45,Артем,артём,PROPN,appos,"[40, 17]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
50,.,.,PUNCT,punct,[17],[],
52,Давно,давно,ADV,advmod,[69],[],Degree=Pos
58,с,с,ADP,case,"[60, 69]",[],
60,тобой,ты,PRON,obl,[69],[58],Case=Ins|Number=Sing|Person=Second
66,не,не,PART,advmod,[69],[],Polarity=Neg
69,виделись,видеться,VERB,ROOT,[],"[52, 60, 66, 91, 99]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
77,",",",",PUNCT,punct,"[91, 69]",[],
79,и,и,CCONJ,cc,"[91, 69]",[],
81,это,это,PRON,nsubj,"[91, 69]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
85,очень,очень,ADV,advmod,"[91, 69]",[],Degree=Pos
91,печально,печальный,ADJ,conj,[69],"[77, 79, 81, 85]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
99,.,.,PUNCT,punct,[69],[],
101,О,о,ADP,case,"[103, 113]",[],
103,многом,многом,NOUN,obl,[113],[101],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
110,бы,бы,AUX,aux,[113],[],Mood=Cnd
113,хотелось,хотеться,VERB,ROOT,[],"[103, 110, 122, 172, 182, 203, 210]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
122,поговорить,поговорить,VERB,xcomp,[113],[134],Aspect=Perf|VerbForm=Inf|Voice=Act
132,",",",",PUNCT,punct,"[134, 122, 113]",[],
134,вспомнить,вспомнить,VERB,conj,"[122, 113]","[132, 150]",Aspect=Perf|VerbForm=Inf|Voice=Act
144,былые,былой,ADJ,amod,"[150, 134, 122, 113]",[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
150,времена,время,NOUN,obj,"[134, 122, 113]",[144],Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
158,как,как,SCONJ,mark,"[172, 113]",[],
162,мы,мы,PRON,nsubj,"[172, 113]",[],Case=Nom|Number=Plur|Person=First
165,вместе,вместе,ADV,advmod,"[172, 113]",[],Degree=Pos
172,отдыхали,отдыхать,VERB,advcl,[113],"[158, 162, 165]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
180,",",",",PUNCT,punct,"[182, 113]",[],
182,трудились,трудиться,VERB,conj,[113],[180],Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
191,",",",",PUNCT,punct,"[203, 113]",[],
193,было,было,AUX,cop,"[203, 113]",[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
198,ведь,ведь,PART,advmod,"[203, 113]",[],
203,весело,весёлый,ADJ,conj,[113],"[191, 193, 198, 209]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
209,?,?,PUNCT,punct,"[203, 113]",[],
210,!,!,PUNCT,punct,[113],[],
212,Не,не,PART,advmod,[215],[],Polarity=Neg
215,так,так,ADV,ROOT,[],"[212, 219, 221]",Degree=Pos
219,ли,ли,PART,advmod,[215],[],
221,?,?,PUNCT,punct,[215],[],
223,А,а,CCONJ,cc,[242],[],
225,сколько,сколько,NUM,nummod:gov,"[233, 242]",[],Animacy=Inan|Case=Acc
233,всего,всего,PRON,obj,[242],[225],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
239,мы,мы,PRON,nsubj,[242],[],Case=Nom|Number=Plur|Person=First
242,пережили,пережить,VERB,ROOT,[],"[223, 233, 239, 257, 283, 289]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
250,",",",",PUNCT,punct,"[257, 242]",[],
252,было,было,AUX,cop,"[257, 242]",[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
257,трудновато,трудноватый,ADJ,conj,[242],"[250, 252]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
267,",",",",PUNCT,punct,"[283, 242]",[],
269,но,но,CCONJ,cc,"[283, 242]",[],
272,теперь,теперь,ADV,advmod,"[283, 242]",[],Degree=Pos
279,все,все,PRON,nsubj,"[283, 242]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
283,хорошо,хороший,ADJ,conj,[242],"[267, 269, 272, 279]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
289,.,.,PUNCT,punct,[242],[],
291,Я,я,PRON,nsubj,[338],[],Case=Nom|Number=Sing|Person=First
293,вот,вот,PART,advmod,"[304, 338]",[],
297,в,в,ADP,case,"[304, 338]",[],
299,этом,этот,DET,det,"[304, 338]",[],Case=Loc|Gender=Masc|Number=Sing
304,году,год,NOUN,obl,[338],"[293, 297, 299]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
309,в,в,ADP,case,"[311, 338]",[],
311,конце,конец,NOUN,obl,[338],"[309, 317]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
317,месяца,месяц,NOUN,nmod,"[311, 338]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
324,своего,свой,DET,det,"[331, 338]",[],Case=Gen|Gender=Masc|Number=Sing
331,отдыха,отдых,NOUN,obj,[338],[324],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
338,провел,провести,VERB,ROOT,[],"[291, 304, 311, 331, 348, 352]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
345,на,на,ADP,case,"[348, 338]",[],
348,море,море,NOUN,obl,[338],[345],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
352,.,.,PUNCT,punct,[338],[],
354,Отдохнул,отдохнуть,VERB,ROOT,[],"[363, 367, 387, 401, 448, 464]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
363,так,так,ADV,advmod,[354],[],Degree=Pos
367,себе,себя,PRON,iobj,[354],[],Case=Dat
371,",",",",PUNCT,punct,"[387, 354]",[],
373,компания,компания,NOUN,nsubj,"[387, 354]",[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
382,была,была,AUX,cop,"[387, 354]",[],Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
387,неподходящая,неподходящий,ADJ,conj,[354],"[371, 373, 382]",Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
399,",",",",PUNCT,punct,"[401, 354]",[],
401,ездили,ездить,VERB,conj,[354],"[399, 420]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
408,к,к,ADP,case,"[420, 401, 354]",[],
410,Алешкиным,алешкиным,ADJ,amod,"[420, 401, 354]",[],Case=Dat|Degree=Pos|Number=Plur
420,родственникам,родственник,NOUN,obl,"[401, 354]","[408, 410, 437]",Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
433,",",",",PUNCT,punct,"[437, 420, 401, 354]",[],
435,к,к,ADP,case,"[437, 420, 401, 354]",[],
