,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[8, 13]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,",",",",PUNCT,punct,"[8, 0]",[],
8,Ленка,ленка,PROPN,conj,[0],[6],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
13,.,.,PUNCT,punct,[0],[],
15,Вот,вот,PART,advmod,[19],[],
19,решила,решить,VERB,ROOT,[],"[15, 31, 39]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
26,тебе,ты,PRON,iobj,"[31, 19]",[],Case=Dat|Number=Sing|Person=Second
31,написать,написать,VERB,xcomp,[19],[26],Aspect=Perf|VerbForm=Inf|Voice=Act
39,.,.,PUNCT,punct,[19],[],
41,Посмотрела,посмотреть,VERB,ROOT,[],"[59, 126]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
52,старые,старый,ADJ,amod,"[59, 41]",[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
59,фотографии,фотография,NOUN,obj,[41],"[52, 75]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
69,:,:,PUNCT,punct,"[75, 59, 41]",[],
71,как,как,ADV,advmod,"[75, 59, 41]",[],Degree=Pos
75,встречали,встречать,VERB,parataxis,"[59, 41]","[69, 71, 91]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
85,новый,новый,ADJ,amod,"[91, 75, 59, 41]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
91,год,год,NOUN,obj,"[75, 59, 41]","[85, 96, 117]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
94,",",",",PUNCT,punct,"[96, 91, 75, 59, 41]",[],
96,дни,день,NOUN,conj,"[91, 75, 59, 41]","[94, 100]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
100,рождения,рождение,NOUN,nmod,"[96, 91, 75, 59, 41]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
108,",",",",PUNCT,punct,"[117, 91, 75, 59, 41]",[],
110,прочие,прочие,ADJ,amod,"[117, 91, 75, 59, 41]",[],Case=Nom|Degree=Pos|Number=Plur
117,праздники,праздник,NOUN,conj,"[91, 75, 59, 41]","[108, 110]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
126,.,.,PUNCT,punct,[41],[],
128,Сразу,сразу,ADV,advmod,[134],[],Degree=Pos
134,вспомнилась,вспомниться,VERB,ROOT,[],"[128, 159, 201]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
146,наша,наш,DET,det,"[159, 134]",[],Case=Nom|Gender=Fem|Number=Sing
151,большая,больший,ADJ,amod,"[159, 134]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
159,компания,компания,NOUN,nsubj,[134],"[146, 151, 194]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
168,и,и,CCONJ,cc,"[194, 159, 134]",[],
170,некоторые,некоторый,DET,det,"[194, 159, 134]",[],Case=Nom|Number=Plur
180,самые,самые,ADJ,amod,"[186, 194, 159, 134]",[],Case=Nom|Degree=Pos|Number=Plur
186,веселые,весёлый,ADJ,amod,"[194, 159, 134]",[180],Case=Nom|Degree=Pos|Number=Plur
194,моменты,момент,NOUN,conj,"[159, 134]","[168, 170, 186]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
201,.,.,PUNCT,punct,[134],[],
203,Да,да,PART,parataxis,[222],"[206, 208]",
206,уж,уж,PART,fixed,"[203, 222]",[],
208,",",",",PUNCT,punct,"[203, 222]",[],
210,это,это,PRON,obj,[222],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
214,вряд,вряд,ADV,advmod,[222],[219],Degree=Pos
219,ли,ли,PART,fixed,"[214, 222]",[],
222,забудешь,забыть,VERB,ROOT,[],"[203, 210, 214, 230]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Second|Tense=Fut|VerbForm=Fin|Voice=Act
230,...,...,PUNCT,punct,[222],[],
234,Мне,я,PRON,iobj,[241],[],Case=Dat|Number=Sing|Person=First
238,бы,бы,AUX,aux,[241],[],Mood=Cnd
241,хотелось,хотеться,VERB,ROOT,[],"[234, 238, 250, 281]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
250,вернуть,вернуть,VERB,xcomp,[241],[263],Aspect=Perf|VerbForm=Inf|Voice=Act
258,хоть,хоть,ADV,advmod,"[263, 250, 241]",[],Degree=Pos
263,денек,денёк,NOUN,obj,"[250, 241]","[258, 274]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
269,того,тот,DET,det,"[274, 263, 250, 241]",[],Case=Gen|Gender=Neut|Number=Sing
274,времени,время,NOUN,nmod,"[263, 250, 241]",[269],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
281,.,.,PUNCT,punct,[241],[],
283,Ведь,ведь,PART,advmod,[299],[],
288,сейчас,сейчас,ADV,advmod,[299],[],Degree=Pos
295,все,все,PRON,nsubj,[299],[],Animacy=Anim|Case=Nom|Number=Plur
299,разбежались,разбежаться,VERB,ROOT,[],"[283, 288, 295, 312, 346]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
310,",",",",PUNCT,punct,"[312, 299]",[],
312,нет,нет,VERB,conj,[299],"[310, 338]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
316,той,тот,DET,det,"[338, 312, 299]",[],Case=Gen|Gender=Fem|Number=Sing
320,большой,большой,ADJ,amod,"[338, 312, 299]",[330],Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
328,и,и,CCONJ,cc,"[330, 320, 338, 312, 299]",[],
330,дружной,дружный,ADJ,conj,"[320, 338, 312, 299]",[328],Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
338,компании,компания,NOUN,nsubj,"[312, 299]","[316, 320]",Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
346,.,.,PUNCT,punct,[299],[],
348,Как,как,SCONJ,mark,[352],[],
352,там,там,ADV,ROOT,[],"[348, 356, 362]",Degree=Pos
356,Москва,москва,PROPN,nsubj,[352],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
362,?,?,PUNCT,punct,[352],[],
364,Учеба,учеба,NOUN,ROOT,[],[369],Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
369,?,?,PUNCT,punct,[364],[],
371,Смотрела,смотреть,VERB,ROOT,[],"[391, 398, 410, 429, 444]",Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
380,твои,твой,DET,det,"[391, 371]",[],Animacy=Inan|Case=Acc|Number=Plur
385,новые,новый,ADJ,amod,"[391, 371]",[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
