,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[2],[],Case=Nom|Number=Sing|Person=First
2,считаю,считать,VERB,ROOT,[],"[0, 58, 67]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
8,",",",",PUNCT,punct,"[58, 2]",[],
10,что,что,SCONJ,mark,"[58, 2]",[],
14,на,на,ADP,case,"[24, 58, 2]",[],
17,данное,данное,ADJ,amod,"[24, 58, 2]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
24,место,место,NOUN,obl,"[58, 2]","[14, 17, 38]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
30,из,из,ADP,case,"[38, 24, 58, 2]",[],
33,всех,весь,DET,det,"[38, 24, 58, 2]",[],Case=Gen|Number=Plur
38,претендентов,претендент,NOUN,nmod,"[24, 58, 2]","[30, 33]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
51,больше,больше,ADV,advmod,"[58, 2]",[],Degree=Cmp
58,подхожу,подходить,VERB,ccomp,[2],"[8, 10, 24, 51, 66]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
66,я,я,PRON,nsubj,"[58, 2]",[],Case=Nom|Number=Sing|Person=First
67,.,.,PUNCT,punct,[2],[],
69,Так,так,ADV,mark,[88],[73],Degree=Pos
73,как,как,SCONJ,fixed,"[69, 88]",[],
77,у,у,ADP,case,"[79, 88]",[],
79,меня,я,PRON,obl,[88],[77],Case=Gen|Number=Sing|Person=First
84,уже,уже,ADV,advmod,[88],[],Degree=Pos
88,есть,быть,VERB,ROOT,[],"[69, 79, 84, 93, 119]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
93,опыт,опыт,NOUN,nsubj,[88],[113],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
98,в,в,ADP,case,"[113, 93, 88]",[],
