,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Посмотрев,посмотреть,VERB,advcl,[24],"[13, 20]",Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act
10,на,на,ADP,case,"[13, 0, 24]",[],
13,картину,картина,NOUN,obl,"[0, 24]",[10],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
20,",",",",PUNCT,punct,"[0, 24]",[],
22,я,я,PRON,nsubj,[24],[],Case=Nom|Number=Sing|Person=First
24,вижу,видеть,VERB,ROOT,[],"[0, 22, 41, 65, 69]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
29,двух,два,NUM,nummod,"[34, 41, 24]",[],Animacy=Anim|Case=Acc|Gender=Masc
34,людей-,людей-,NUM,amod,"[41, 24]",[29],
41,юношу,юношу,NOUN,obj,[24],"[34, 49]",Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing
47,и,и,CCONJ,cc,"[49, 41, 24]",[],
49,старушку,старушка,NOUN,conj,"[41, 24]",[47],Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing
58,позади,позади,ADP,case,"[65, 24]",[],
65,него,него,PRON,obl,[24],[58],Case=Gen|Gender=Masc|Number=Sing|Person=Third
69,.,.,PUNCT,punct,[24],[],
71,У,у,ADP,case,"[73, 108]",[],
73,парня,парень,NOUN,obl,[108],"[71, 87, 93]",Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
79,озорной,озорной,ADJ,amod,"[87, 73, 108]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
87,взгляд,взгляд,NOUN,nsubj,"[73, 108]",[79],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
93,",",",",PUNCT,punct,"[73, 108]",[],
95,видно,видно,ADV,parataxis,[108],[],Degree=Pos
101,что,что,PRON,obj,[108],[],Case=Acc
104,-,-,PRON,obj,[108],[],Case=Acc
105,то,то,PRON,obj,[108],[],Case=Acc
108,задумал,задумать,VERB,ROOT,[],"[73, 95, 101, 104, 105, 115]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
115,.,.,PUNCT,punct,[108],[],
117,Он,он,PRON,nsubj,[120],[],Case=Nom|Gender=Masc|Number=Sing|Person=Third
120,красивый,красивый,ADJ,ROOT,[],"[117, 130, 139, 166]",Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
128,",",",",PUNCT,punct,"[130, 120]",[],
130,статный,статный,ADJ,conj,[120],[128],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
137,",",",",PUNCT,punct,"[139, 120]",[],
139,видно,видно,ADV,conj,[120],"[137, 161]",Degree=Pos
144,",",",",PUNCT,punct,"[161, 139, 120]",[],
146,что,что,SCONJ,mark,"[161, 139, 120]",[],
150,очень,очень,ADV,advmod,"[161, 139, 120]",[],Degree=Pos
156,себя,себя,PRON,obj,"[161, 139, 120]",[],Case=Acc
161,любит,любить,VERB,ccomp,"[139, 120]","[144, 146, 150, 156]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
166,.,.,PUNCT,punct,[120],[],
168,Может,мочь,VERB,ROOT,[],"[176, 183, 216]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
174,у,у,ADP,case,"[176, 168]",[],
176,него,него,PRON,obl,[168],[174],Case=Gen|Gender=Masc|Number=Sing|Person=Third
181,в,в,ADP,case,"[183, 168]",[],
183,мыслях,мысль,NOUN,obl,[168],"[181, 190]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
190,завоевать,завоевать,VERB,nmod,"[183, 168]",[209],Aspect=Perf|VerbForm=Inf|Voice=Act
200,какую,какой,DET,det,"[209, 190, 183, 168]",[],Case=Acc|Gender=Fem|Number=Sing
205,-,-,DET,det,"[209, 190, 183, 168]",[],Case=Acc|Gender=Fem|Number=Sing
206,то,то,DET,det,"[209, 190, 183, 168]",[],Case=Acc|Gender=Fem|Number=Sing
209,девушку,девушка,NOUN,obj,"[190, 183, 168]","[200, 205, 206]",Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing
216,.,.,PUNCT,punct,[168],[],
218,На,на,ADP,case,[228],[],
221,заднем,задний,ADJ,amod,[228],[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
