,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[8, 16]",[],
3,этой,этот,DET,det,"[8, 16]",[],Case=Loc|Gender=Fem|Number=Sing
8,картине,картина,NOUN,obl,[16],"[0, 3]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
16,изображен,изобразить,VERB,ROOT,[],"[8, 26, 50]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
26,гомик,гомик,NOUN,nsubj:pass,[16],[38],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
32,и,и,CCONJ,cc,"[38, 26, 16]",[],
34,его,его,PRON,nmod,"[38, 26, 16]",[],Case=Gen|Gender=Masc|Number=Sing|Person=Third
38,мать,мать,NOUN,conj,"[26, 16]","[32, 34, 43]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
43,старуха,старуха,NOUN,appos,"[38, 26, 16]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
50,.,.,PUNCT,punct,[16],[],
52,Гомик,гомик,PROPN,nsubj,[58],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
58,смотрит,смотреть,VERB,ROOT,[],"[52, 69, 77, 83]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
66,на,на,ADP,case,"[69, 58]",[],
69,другова,другова,PROPN,obl,[58],[66],Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
77,педи*а,педи*а,PROPN,nummod,[58],[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
83,.,.,PUNCT,punct,[58],[],
85,А,а,CCONJ,cc,[106],[],
87,мать,мать,NOUN,nsubj,[106],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
92,как,как,ADV,advmod,[106],[],Degree=Pos
95,-,-,ADV,advmod,[106],[],Degree=Pos
96,будто,будто,PART,advmod,[106],[],
102,его,он,PRON,obj,[106],[],Case=Acc|Gender=Masc|Number=Sing|Person=Third
