,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Я,я,PRON,nsubj,[2],[],Case=Nom|Number=Sing|Person=First
2,считаю,считать,VERB,ROOT,[],"[0, 16, 535]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
8,",",",",PUNCT,punct,"[16, 2]",[],
10,что,что,SCONJ,mark,"[16, 2]",[],
14,я,я,PRON,nsubj,"[16, 2]",[],Case=Nom|Number=Sing|Person=First
16,подхожу,подходить,VERB,ccomp,[2],"[8, 10, 14, 31, 41]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
24,на,на,ADP,case,"[31, 16, 2]",[],
27,эту,этот,DET,det,"[31, 16, 2]",[],Case=Acc|Gender=Fem|Number=Sing
31,должность,должность,NOUN,obl,"[16, 2]","[24, 27]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
41,потому,потому,ADV,advmod,"[16, 2]",[60],Degree=Pos
47,",",",",PUNCT,punct,"[60, 41, 16, 2]",[],
49,что,что,SCONJ,mark,"[60, 41, 16, 2]",[],
53,у,у,ADP,case,"[55, 60, 41, 16, 2]",[],
55,меня,я,PRON,obl,"[60, 41, 16, 2]",[53],Case=Gen|Number=Sing|Person=First
60,есть,быть,VERB,advcl,"[41, 16, 2]","[47, 49, 55, 65, 86, 94, 104, 175, 196, 213, 245, 300, 373, 526]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
65,характер,характер,NOUN,nsubj,"[60, 41, 16, 2]",[75],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
73,",",",",PUNCT,punct,"[75, 65, 60, 41, 16, 2]",[],
75,сила,сила,NOUN,conj,"[65, 60, 41, 16, 2]","[73, 80]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
80,воли,воля,NOUN,nmod,"[75, 65, 60, 41, 16, 2]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
84,",",",",PUNCT,punct,"[86, 60, 41, 16, 2]",[],
86,терпим,терпеть,VERB,conj,"[60, 41, 16, 2]",[84],Aspect=Imp|Mood=Ind|Number=Plur|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
