,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[7, 11]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
7,Мари,мари,PROPN,appos,[0],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
11,!,!,PUNCT,punct,[0],[],
13,Наконец,наконец,ADV,advmod,[24],[],Degree=Pos
20,-,-,ADV,advmod,[24],[],Degree=Pos
21,то,то,ADV,advmod,[24],[],Degree=Pos
24,появилась,появиться,VERB,ROOT,[],"[13, 20, 21, 34, 59]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
34,возможность,возможность,NOUN,nsubj,[24],[51],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
46,тебе,ты,PRON,iobj,"[51, 34, 24]",[],Case=Dat|Number=Sing|Person=Second
51,написать,написать,VERB,nmod,"[34, 24]",[46],Aspect=Perf|VerbForm=Inf|Voice=Act
59,.,.,PUNCT,punct,[24],[],
61,Последний,последний,ADJ,amod,"[71, 78]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
71,раз,раз,NOUN,obl,[78],[61],Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
75,мы,мы,PRON,nsubj,[78],[],Case=Nom|Number=Plur|Person=First
78,виделись,видеться,VERB,ROOT,[],"[71, 75, 89, 97, 110, 154, 169]",Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
87,с,с,ADP,case,"[89, 78]",[],
89,тобой,ты,PRON,obl,[78],[87],Case=Ins|Number=Sing|Person=Second
95,в,в,ADP,case,"[97, 78]",[],
97,июле,июль,NOUN,obl,[78],[95],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
102,на,на,ADP,case,"[110, 78]",[],
105,моем,мой,DET,det,"[110, 78]",[],Case=Loc|Gender=Neut|Number=Sing
110,дне,дно,NOUN,obl,[78],"[102, 105, 114]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
114,рождения,рождение,NOUN,nmod,"[110, 78]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
122,",",",",PUNCT,punct,"[154, 78]",[135],
124,а,а,CCONJ,cc,"[135, 122, 154, 78]",[],
126,вот,вот,PART,advmod,"[130, 135, 122, 154, 78]",[],
130,весь,весь,DET,det,"[135, 122, 154, 78]",[126],Case=Acc|Gender=Masc|Number=Sing
135,август,август,NOUN,case,"[122, 154, 78]","[124, 130, 145]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
142,от,от,ADP,case,"[145, 135, 122, 154, 78]",[],
145,тебя,ты,PRON,nmod,"[135, 122, 154, 78]",[142],Case=Gen|Number=Sing|Person=Second
150,"""","""",PUNCT,punct,"[154, 78]",[],
151,ни,ни,CCONJ,cc,"[154, 78]",[],Polarity=Neg
154,слова,слово,NOUN,conj,[78],"[122, 150, 151, 164, 168]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
159,",",",",PUNCT,punct,"[164, 154, 78]",[],
161,ни,ни,CCONJ,cc,"[164, 154, 78]",[],Polarity=Neg
164,духа,дух,NOUN,conj,"[154, 78]","[159, 161]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
168,"""","""",PUNCT,punct,"[154, 78]",[],
169,.,.,PUNCT,punct,[78],[],
171,За,за,ADP,case,"[184, 208]",[],
174,последний,последний,ADJ,amod,"[184, 208]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
184,месяц,месяц,NOUN,obl,[208],"[171, 174, 190]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
190,лета,лето,NOUN,nmod,"[184, 208]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
195,очень,очень,ADV,advmod,"[201, 208]",[],Degree=Pos
201,многое,многое,NOUN,nsubj,[208],[195],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
208,изменилось,измениться,VERB,ROOT,[],"[184, 201, 218]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
218,.,.,PUNCT,punct,[208],[],
220,Начну,начну,NOUN,ROOT,[],"[228, 345]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
226,с,с,ADP,case,"[228, 220]",[],
228,того,того,PRON,nmod,[220],"[226, 240]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
232,",",",",PUNCT,punct,"[240, 228, 220]",[],
234,что,что,SCONJ,mark,"[240, 228, 220]",[],
238,я,я,PRON,nsubj,"[240, 228, 220]",[],Case=Nom|Number=Sing|Person=First
240,подала,подать,VERB,acl,"[228, 220]","[232, 234, 238, 247, 259]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
247,документы,документ,NOUN,obj,"[240, 228, 220]",[],Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
257,и,и,CCONJ,cc,"[259, 240, 228, 220]",[],
259,поступила,поступить,VERB,conj,"[240, 228, 220]","[257, 282, 334]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
269,на,на,ADP,case,"[282, 259, 240, 228, 220]",[],
272,бюджетную,бюджетный,ADJ,amod,"[282, 259, 240, 228, 220]",[],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
282,основу,основа,NOUN,obl,"[259, 240, 228, 220]","[269, 272]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
289,в,в,ADP,case,"[334, 259, 240, 228, 220]",[],
291,Воронежский,воронежский,ADJ,amod,"[334, 259, 240, 228, 220]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
303,государственный,государственный,ADJ,amod,"[334, 259, 240, 228, 220]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
319,педагогический,педагогический,ADJ,amod,"[334, 259, 240, 228, 220]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
334,университет,университет,NOUN,obl,"[259, 240, 228, 220]","[289, 291, 303, 319]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
345,.,.,PUNCT,punct,[220],[],
347,Теперь,теперь,ADV,advmod,[364],[],Degree=Pos
