,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Доброго,добрый,ADJ,amod,[8],[],Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
8,времени,время,NOUN,ROOT,[],"[0, 16, 21]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
16,суток,суток,NOUN,nmod,[8],[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
21,!,!,PUNCT,punct,[8],[],
23,Меня,я,PRON,obj,[28],[],Case=Acc|Number=Sing|Person=First
28,зовут,звать,VERB,ROOT,[],"[23, 34, 47, 104]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
34,Алена,алёна,PROPN,nsubj,[28],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
39,",",",",PUNCT,punct,"[47, 28]",[],
41,и,и,CCONJ,cc,"[47, 28]",[],
43,мне,я,PRON,iobj,"[47, 28]",[],Case=Dat|Number=Sing|Person=First
47,хотелось,хотеться,VERB,conj,[28],"[39, 41, 43, 56, 59]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
56,бы,бы,AUX,aux,"[47, 28]",[],Mood=Cnd
59,работать,работать,VERB,xcomp,"[47, 28]","[76, 93]",Aspect=Imp|VerbForm=Inf|Voice=Act
68,в,в,ADP,case,"[76, 59, 47, 28]",[],
70,вашей,ваш,DET,det,"[76, 59, 47, 28]",[],Case=Loc|Gender=Fem|Number=Sing
76,компании,компания,NOUN,obl,"[59, 47, 28]","[68, 70]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
85,главным,главный,ADJ,amod,"[93, 59, 47, 28]",[],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
93,бухгалтером,бухгалтер,NOUN,obl,"[59, 47, 28]",[85],Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
104,.,.,PUNCT,punct,[28],[],
106,Я,я,PRON,nsubj,[108],[],Case=Nom|Number=Sing|Person=First
108,считаю,считать,VERB,ROOT,[],"[106, 123, 223]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
114,",",",",PUNCT,punct,"[123, 108]",[],
116,что,что,SCONJ,mark,"[123, 108]",[],
120,вы,вы,PRON,nsubj,"[123, 108]",[],Case=Nom|Number=Plur|Person=Second
123,должны,должный,ADJ,ccomp,[108],"[114, 116, 120, 130]",Degree=Pos|Number=Plur|StyleVariant=Short
130,взять,взять,VERB,xcomp,"[123, 108]","[143, 162]",Aspect=Perf|VerbForm=Inf|Voice=Act
136,именно,именно,PART,advmod,"[143, 130, 123, 108]",[],
143,меня,я,PRON,obj,"[130, 123, 108]",[136],Case=Acc|Number=Sing|Person=First
147,",",",",PUNCT,punct,"[162, 130, 123, 108]",[],
149,потому,потому,ADV,mark,"[162, 130, 123, 108]",[156],Degree=Pos
156,что,что,SCONJ,fixed,"[149, 162, 130, 123, 108]",[],
160,я,я,PRON,nsubj,"[162, 130, 123, 108]",[],Case=Nom|Number=Sing|Person=First
162,окончила,окончить,VERB,advcl,"[130, 123, 108]","[147, 149, 160, 171, 220]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
171,ВУЗ,вуз,PROPN,obj,"[162, 130, 123, 108]","[185, 195]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
175,с,с,ADP,case,"[185, 171, 162, 130, 123, 108]",[],
177,красным,красный,ADJ,amod,"[185, 171, 162, 130, 123, 108]",[],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
185,дипломом,диплом,NOUN,nmod,"[171, 162, 130, 123, 108]","[175, 177]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
193,",",",",PUNCT,punct,"[195, 171, 162, 130, 123, 108]",[],
195,школу,школа,NOUN,conj,"[171, 162, 130, 123, 108]","[193, 211]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
201,с,с,ADP,case,"[211, 195, 171, 162, 130, 123, 108]",[],
203,золотой,золотой,ADJ,amod,"[211, 195, 171, 162, 130, 123, 108]",[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
211,медалью,медаль,NOUN,nmod,"[195, 171, 162, 130, 123, 108]","[201, 203]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
218,",",",",PUNCT,punct,"[220, 162, 130, 123, 108]",[],
220,т.е,т.е,NOUN,conj,"[162, 130, 123, 108]",[218],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
223,.,.,PUNCT,punct,[108],[],
225,я,я,PRON,nsubj,"[227, 277]",[],Case=Nom|Number=Sing|Person=First
227,ответственный,ответственный,ADJ,amod,[277],"[225, 242, 253, 268]",Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
240,",",",",PUNCT,punct,"[242, 227, 277]",[],
242,усидчивый,усидчивый,ADJ,conj,"[227, 277]",[240],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
251,",",",",PUNCT,punct,"[253, 227, 277]",[],
253,пунктуальный,пунктуальный,ADJ,conj,"[227, 277]",[251],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
266,и,и,CCONJ,cc,"[268, 227, 277]",[],
268,надежный,надёжный,ADJ,conj,"[227, 277]",[266],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
277,человек,человек,NOUN,ROOT,[],"[227, 284]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
284,.,.,PUNCT,punct,[277],[],
286,Я,я,PRON,nsubj,[292],[],Case=Nom|Number=Sing|Person=First
288,уже,уже,ADV,advmod,[292],[],Degree=Pos
