Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
весь_DET,0.2,0.00526,11,5.15,big5_lex_повествование.tsv
картина_NOUN,0.13,0.03026,12,29.65,big5_lex_описание.tsv
