Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
как_SCONJ,0.22,0.00185,12,1.19,big5_lex_повествование.tsv
всё_PRON,-0.2,0.00369,15,2.37,big5_lex_повествование.tsv
что_SCONJ,0.18,0.01235,21,7.92,big5_lex_повествование.tsv
все_PRON,0.16,0.0265,66,16.98,big5_lex_повествование.tsv
