Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
жизнь_NOUN,0.2,0.00361,25,2.83,big5_lex_повествование.tsv
и_CCONJ,0.19,0.00547,29,4.29,big5_lex_повествование.tsv
как_SCONJ,0.19,0.00598,14,4.69,big5_lex_повествование.tsv
у_ADP,0.19,0.00654,11,5.13,big5_lex_повествование.tsv
очень_ADV,0.17,0.01552,10,12.18,big5_lex_повествование.tsv
