	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	она_PRON	0.22955519322767953	0.0001833958275055279	26.0	0.44601865249344386	то_PRON	-0.14498280620533077	0.019107788767778765	13.0	18.668309626119854	женщина_NOUN	0.22943363523358556	0.00018488692963077892	11.0	0.22075499397915002	мочь_VERB	0.6332630003884151	1.1628964854608483e-30	7.0	1.141964348722553e-27	казаться_VERB	0.30429263706043114	5.39362785335909e-07	12	0.0008009537362238248	человек_NOUN	0.44763182706015303	2.8932168489649754e-14	7.0	2.0310382279734127e-11	человек_NOUN	0.2606977336806408	1.994779941279098e-05	8.0	0.01954884342453516	что_SCONJ	0.14254488636746662	0.021244812384016282	9.0	15.126306417419594	женщина_NOUN	0.34784702500464343	7.741927233426076e-09	8.0	2.9806419848690394e-06	что_PRON	0.1354768444657734	0.02864859776166932	9.0	19.223209098080112	план_NOUN	0.2045851054576218	0.000885638372164811	8.0	0.2949175779308821	женщина_NOUN	0.19082900529258112	0.001957238012406206	5.0	0.6478457821064542
1						-_PRON	-0.12888433108396874	0.03744467377752781	12.0	36.58344628064467	лицо_NOUN	0.16231675764223183	0.008609943263067042	8.0	10.280272256102048	или_CCONJ	0.3840501211164459	1.3385362059804686e-10	8.0	1.31444255427282e-07	женщина_NOUN	0.27114949306864866	8.869500888464079e-06	30	0.013171208819369156	картина_NOUN	0.35429483812962237	3.8984788017747234e-09	6.0	2.736732118845856e-06	картина_NOUN	0.1341541147648517	0.030255689335123768	12.0	29.650575548421294						план_NOUN	0.20441940803899789	0.0008944158971402925	12.0	0.3443501203990126	не_PART	0.13066370911244166	0.034870572440687815	9.0	23.398154107701522	женщина_NOUN	0.12206321787884954	0.04885001007308865	16.0	16.267053354338522					
2											смотреть_VERB	0.1577754431819174	0.010688721946116149	7.0	12.762334003662682	совершенно_ADV	0.3782811227017306	2.644112183153487e-10	5.0	2.596518163856724e-07	выглядеть_VERB	0.22932986434846914	0.00018616880146224177	8	0.27646067017142906	на_ADP	0.2370868231323302	0.00011011470531741973	12.0	0.07730052313282865											человек_NOUN	0.16930677919544712	0.006107965480499244	7.0	2.3515667099922086															
3																поле_NOUN	0.34096121490936016	1.5837722539424608e-08	5.0	1.5552643533714964e-05	нет_VERB	0.1754659421126752	0.004465965245570018	6	6.631958389671476	по_ADP	0.14682616897707612	0.017618412274941552	6.0	12.368125417008969											на_ADP	0.16563551419675723	0.007326496777319945	17.0	2.8207012592681786															
4																первый_ADJ	0.3044935932502478	5.297016800407897e-07	7.0	0.0005201670498000554	быть_VERB	0.13768669528163932	0.02612664542910322	11	38.79806846221828	о_ADP	0.12147476490462192	0.049957155262091456	9.0	35.0699229939882																														
5																мы_PRON	0.19159532351630373	0.0018752115752167513	8.0	1.8414577668628498	книга_NOUN	0.13381408230572767	0.030681054496268133	10	45.56136592695818																																			
6																					с_ADP	0.12351030354390273	0.04621422567924008	34	68.62812513367152																																			
