	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	часть_NOUN	0.5438131652053548	7.940373576546322e-07	8	0.0019310988538160656	и_CCONJ	0.43893528432000983	0.00011479172244165803	7.0	0.11272547143770818
1	весь_DET	0.36606815695574624	0.001564905215936562	13	3.8058494851577187					
2	на_ADP	0.33574513123125316	0.003936196902719299	17	9.572830867413336					
3	и_CCONJ	0.23463374470391465	0.04726942821059983	22	114.95924940817879					
