Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
что_SCONJ,0.2,0.00455,21,2.92,big5_lex_повествование.tsv
все_PRON,0.19,0.00586,66,3.75,big5_lex_повествование.tsv
я_PRON,0.17,0.01692,70,10.84,big5_lex_повествование.tsv
