Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
не_PART,0.13,0.03098,30,21.75,big5_lex_описание.tsv
что_SCONJ,0.15,0.03803,14,26.7,big5_lex_повествование.tsv
