Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
изобразить_VERB,-0.16,0.01174,48,11.53,big5_lex_описание.tsv
картина_NOUN,-0.13,0.03769,54,37.02,big5_lex_описание.tsv
два_NUM,-0.13,0.04084,13,40.1,big5_lex_описание.tsv
