Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
письмо_NOUN,0.2,0.00354,15,1.63,big5_lex_повествование.tsv
как_SCONJ,0.17,0.01821,13,8.42,big5_lex_повествование.tsv
