Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
за_ADP,0.13,0.03464,21,41.36,big5_lex_описание.tsv
но_CCONJ,-0.13,0.03487,15,41.64,big5_lex_описание.tsv
то_PRON,0.12,0.04713,15,56.27,big5_lex_описание.tsv
-_PRON,0.12,0.04768,12,56.93,big5_lex_описание.tsv
