Word/Dim,Pearson C,P-value,Occ,P-Bonferroni,Text
давно_ADV,0.18,0.01059,25,10.38,big5_lex_повествование.tsv
не_PART,0.16,0.02582,66,25.3,big5_lex_повествование.tsv
